Domain	GOA file	TaxID	Proteome file	Scientific Name
Bacteria	1924813.L_versmoldensis_DSM_14857_=_KCTC_3814.goa	1423815	UP000051647_1423815.fasta	Companilactobacillus versmoldensis DSM 14857 = KCTC 3814
Bacteria	1924825.P_sp_Root1444.goa	1736464	UP000051648_1736464.fasta	Pelomonas sp. Root1444
Bacteria	1924924.P_sp_Root444D2.goa	1736538	UP000051657_1736538.fasta	Paenibacillus sp. Root444D2
Bacteria	1924936.C_divergens_DSM_20623.goa	1449336	UP000051658_1449336.fasta	Carnobacterium divergens DSM 20623
Bacteria	1925076.L_brantae_DSM_23927.goa	1423727	UP000051672_1423727.fasta	Lacticaseibacillus brantae DSM 23927
Bacteria	1925171.M_gordonae.goa	1778	UP000051677_1778.fasta	Mycobacterium gordonae
Bacteria	1925187.L_sharpeae_JCM_1186_=_DSM_20505.goa	1291052	UP000051679_1291052.fasta	Lacticaseibacillus sharpeae JCM 1186 = DSM 20505
Bacteria	1925206.T_mediterraneus_CECT_8383.goa	340021	UP000051681_340021.fasta	Thalassobius mediterraneus
Bacteria	1925362.L_oeni_DSM_19972.goa	1423777	UP000051686_1423777.fasta	Liquorilactobacillus oeni DSM 19972
Bacteria	1925483.O_sp_Root918.goa	1736607	UP000051694_1736607.fasta	Oerskovia sp. Root918
Bacteria	1925553.L_oligofermentans_DSM_15707_=_LMG_22743.goa	1423778	UP000051697_1423778.fasta	Paucilactobacillus oligofermentans DSM 15707 = LMG 22743
Bacteria	1925610.N_sp_Root614.goa	1736571	UP000051699_1736571.fasta	Nocardioides sp. Root614
Bacteria	1925659.A_sp_Root344.goa	1736521	UP000051702_1736521.fasta	Aeromicrobium sp. Root344
Bacteria	1925743.P_sp_Leaf194.goa	1736297	UP000051708_1736297.fasta	Pedobacter sp. Leaf194
Bacteria	1925856.F_sp_Leaf172.goa	1736285	UP000051720_1736285.fasta	Frigoribacterium sp. Leaf172
Bacteria	1925864.P_sp_Leaf72.goa	1736234	UP000051722_1736234.fasta	Paenibacillus sp. Leaf72
Bacteria	1925934.D_sp_Root198D2.goa	1736489	UP000051728_1736489.fasta	Duganella sp. Root198D2
Bacteria	1926015.L_vaccinostercus_DSM_20634.goa	1423813	UP000051733_1423813.fasta	Paucilactobacillus vaccinostercus DSM 20634
Bacteria	1926096.L_sp_Root494.goa	1736549	UP000051738_1736549.fasta	Lysobacter sp. Root494
Bacteria	1926201.P_sp_Leaf216.goa	1735684	UP000051744_1735684.fasta	Pedobacter sp. Leaf216
Bacteria	1926358.P_sp_Leaf274.goa	1736318	UP000051759_1736318.fasta	Pseudorhodoferax sp. Leaf274
Bacteria	1926363.M_sp_Leaf139.goa	1736272	UP000051760_1736272.fasta	Massilia sp. Leaf139
Bacteria	1926470.Y_sp_Root332.goa	1736516	UP000051768_1736516.fasta	Yonghaparkia sp. Root332
Bacteria	1926536.B_sp_Root483D1.goa	1736544	UP000051771_1736544.fasta	Bosea sp. Root483D1
Bacteria	1926648.S_sp_Leaf17.goa	1735683	UP000051777_1735683.fasta	Sphingomonas sp. Leaf17
Bacteria	1926870.L_thailandensis_DSM_22698_=_JCM_13996.goa	1423810	UP000051789_1423810.fasta	Lacticaseibacillus thailandensis DSM 22698 = JCM 13996
Bacteria	1926871.L_manihotivorans_DSM_13343_=_JCM_12514.goa	1423769	UP000051790_1423769.fasta	Lacticaseibacillus manihotivorans DSM 13343 = JCM 12514
Bacteria	1927069.S_panacihumi.goa	676599	UP000051802_676599.fasta	Stenotrophomonas panacihumi
Bacteria	1927079.L_nasuensis_JCM_17158.goa	1291734	UP000051804_1291734.fasta	Lacticaseibacillus nasuensis JCM 17158
Bacteria	1927199.D_sp_Leaf189.goa	1736295	UP000051810_1736295.fasta	Dyadobacter sp. Leaf189
Bacteria	1927292.L_dextrinicus_DSM_20335.goa	1423738	UP000051813_1423738.fasta	Lapidilactobacillus dextrinicus DSM 20335
Bacteria	1927311.B_sp_Root1423.goa	1736462	UP000051815_1736462.fasta	Brevundimonas sp. Root1423
Bacteria	1927344.L_sp_Root227.goa	1736496	UP000051819_1736496.fasta	Leifsonia sp. Root227
Bacteria	1927410.B_sp_Leaf177.goa	1736287	UP000051826_1736287.fasta	Burkholderia sp. Leaf177
Bacteria	1927464.K_sp_Root187.goa	1736486	UP000051829_1736486.fasta	Kitasatospora sp. Root187
Bacteria	1927467.G_sp_Leaf369.goa	1736354	UP000051830_1736354.fasta	Geodermatophilus sp. Leaf369
Eukaryota	1927522.A_aestiva_Blue-fronted_Amazon_parrot.goa	12930	UP000051836_12930.fasta	Amazona aestiva
Bacteria	1927609.K_vitulina_DSM_20405.goa	1410657	UP000051841_1410657.fasta	Kandleria vitulina DSM 20405
Bacteria	1927652.L_collinoides_DSM_20515_=_JCM_1123.goa	1423733	UP000051845_1423733.fasta	Schleiferilactobacillus collinoides DSM 20515 = JCM 1123
Bacteria	1927755.S_sp_Root710.goa	1736594	UP000051854_1736594.fasta	Sphingomonas sp. Root710
Bacteria	1927844.P_stilesii.goa	331679	UP000051859_331679.fasta	Pediococcus stilesii
Bacteria	1927910.P_sp_TTU2014-080ASC.goa	1729724	UP000051864_1729724.fasta	Pseudomonas sp. TTU2014-080ASC
Bacteria	1927915.D_sp_Root685.goa	1736587	UP000051865_1736587.fasta	Devosia sp. Root685
Bacteria	1927982.P_sp_CECT_7735.goa	1715693	UP000051870_1715693.fasta	Shimia thalassica
Bacteria	1928022.M_sp_Root351.goa	1736522	UP000051876_1736522.fasta	Massilia sp. Root351
Bacteria	1928052.P_sp_FJAT-21963.goa	1712028	UP000051878_1712028.fasta	Psychrobacillus sp. FJAT-21963
Bacteria	1928060.S_sp_Leaf42.goa	1736219	UP000051880_1736219.fasta	Sphingomonas sp. Leaf42
Bacteria	1928173.B_shackletonii.goa	157838	UP000051888_157838.fasta	Margalitia shackletonii
Bacteria	1928431.R_sp_Root149.goa	1736473	UP000051907_1736473.fasta	Rhizobium sp. Root149
Bacteria	1928493.C_sp_PAE-UM.goa	1714344	UP000051912_1714344.fasta	Curvibacter sp. PAE-UM
Bacteria	1928521.L_sp_Root112D2.goa	1736426	UP000051914_1736426.fasta	Leifsonia sp. Root112D2
Bacteria	1928735.L_psittaci_DSM_15354.goa	1122152	UP000051931_1122152.fasta	Lactobacillus psittaci DSM 15354
Bacteria	1928814.N_sp_Root1257.goa	1736439	UP000051939_1736439.fasta	Nocardioides sp. Root1257
Eukaryota	1928972.B_saltans_Flagellated_protozoan.goa	75058	UP000051952_75058.fasta	Bodo saltans
Bacteria	1929145.A_sp_Root495.goa	1736550	UP000051970_1736550.fasta	Aeromicrobium sp. Root495
Bacteria	1929147.C_sp_Leaf395.goa	1736362	UP000051971_1736362.fasta	Cellulomonas sp. Leaf395
Bacteria	1929274.W_sp_Leaf354.goa	1736349	UP000051980_1736349.fasta	Williamsia sp. Leaf354
Bacteria	1929477.W_viridescens_Lactobacillus_viridescens.goa	1629	UP000051992_1629.fasta	Weissella viridescens
Bacteria	1929505.L_rossiae_DSM_15814.goa	1114972	UP000051999_1114972.fasta	Furfurilactobacillus rossiae DSM 15814
Bacteria	1929670.L_ozensis_DSM_23829_=_JCM_17196.goa	1423781	UP000052012_1423781.fasta	Apilactobacillus ozensis DSM 23829 = JCM 17196
Bacteria	1929688.C_mitchellensis.goa	908809	UP000052015_908809.fasta	Caloramator mitchellensis
Bacteria	1929764.T_multivorans.goa	928856	UP000052022_928856.fasta	Tritonibacter multivorans
Bacteria	1936875.M_sp_Leaf99.goa	1736251	UP000052050_1736251.fasta	Methylobacterium sp. Leaf99
Bacteria	1937565.P_dokdonensis.goa	344882	UP000052052_344882.fasta	Pseudoxanthomonas dokdonensis
Bacteria	1939372.R_sp_Root482.goa	1736543	UP000052057_1736543.fasta	Rhizobium sp. Root482
Bacteria	1942328.M_sp_Leaf93.goa	1736249	UP000052062_1736249.fasta	Methylobacterium sp. Leaf93
Bacteria	1943248.R_sp_Root1212.goa	1736429	UP000052066_1736429.fasta	Rhizobium sp. Root1212
Bacteria	1943493.M_sp_Leaf399.goa	1736364	UP000052067_1736364.fasta	Methylobacterium sp. Leaf399
Viruses	1945100.C_papillomavirus_type_3.goa	360397	UP000052080_360397.fasta	Canis familiaris papillomavirus 3
Viruses	1945101.S_scrofa_papillomavirus_type_1.goa	446138	UP000052081_446138.fasta	Sus scrofa papillomavirus 1
Viruses	1945102.F_leucoscepus_papillomavirus_1.goa	485362	UP000052082_485362.fasta	Francolinus leucoscepus papillomavirus 1
Viruses	1945103.E_europaeus_papillomavirus_1.goa	445217	UP000052083_445217.fasta	Erinaceus europaeus papillomavirus 1
Viruses	1945104.E_papillomavirus_2.goa	526413	UP000052084_526413.fasta	Equus caballus papillomavirus 2
Viruses	1945105.O_papillomavirus_type_3.goa	634772	UP000052085_634772.fasta	Ovis aries papillomavirus 3
Viruses	1945108.M_spilota_papillomavirus_1.goa	1081054	UP000052088_1081054.fasta	Morelia spilota papillomavirus 1
Viruses	1945109.Z_californianus_papillomavirus_1.goa	998829	UP000052089_998829.fasta	Zalophus californianus papillomavirus 1
Viruses	1945110.S_sciureus_papillomavirus_type_1.goa	990304	UP000052090_990304.fasta	Saimiri sciureus papillomavirus 1
Viruses	1945111.P_phocoena_papillomavirus_4.goa	706527	UP000052091_706527.fasta	Phocoena phocoena papillomavirus 4
Viruses	1945112.E_papillomavirus_3.goa	940834	UP000052092_940834.fasta	Equus caballus papillomavirus 3
Viruses	1945113.C_canadensis_papillomavirus_type_1.goa	1352235	UP000052093_1352235.fasta	Castor canadensis papillomavirus 1
Viruses	1945114.F_papillomavirus_type_2.goa	568209	UP000052094_568209.fasta	Felis domesticus papillomavirus 2
Viruses	1945115.B_papillomavirus_7.goa	1001533	UP000052095_1001533.fasta	Bos taurus papillomavirus 7
Viruses	1945116.U_maritimus_papillomavirus_type_1.goa	461322	UP000052096_461322.fasta	Ursus maritimus papillomavirus 1
Viruses	1945117.C_hircus_papillomavirus_type_1.goa	338903	UP000052097_338903.fasta	Capra hircus papillomavirus 1
Viruses	1945118.R_aegyptiacus_papillomavirus_type_1.goa	369584	UP000052098_369584.fasta	Rousettus aegyptiacus papillomavirus 1
Viruses	1945119.T_manatus_papillomavirus_1.goa	291589	UP000052099_291589.fasta	Trichechus manatus papillomavirus 1
Viruses	1945120.E_dorsatum_papillomavirus_type_1.goa	291590	UP000052100_291590.fasta	Erethizon dorsatum papillomavirus 1
Viruses	1945121.C_papillomavirus_2.goa	292792	UP000052101_292792.fasta	Canis familiaris papillomavirus 2
Viruses	1945122.T_truncatus_papillomavirus_type_1.goa	936059	UP000052102_936059.fasta	Tursiops truncatus papillomavirus 1
Viruses	1945124.R_yellow_vein_virus.goa	1213588	UP000052104_1213588.fasta	Rose yellow vein virus
Viruses	1945130.C_trout_virus.goa	1016879	UP000052110_1016879.fasta	Cutthroat trout virus
Viruses	1945131.F_cryptic_virus.goa	882768	UP000052111_882768.fasta	Fig cryptic virus
Viruses	1945132.P_stoloniferum_virus_S.goa	216371	UP000052112_216371.fasta	Penicillium stoloniferum virus S
Bacteria	1947903.R_sp_Leaf306.goa	1736330	UP000052122_1736330.fasta	Rhizobium sp. Leaf306
Bacteria	19622.Acinetobacter_sp_ADP1.goa	62977	UP000000430_62977.fasta	Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1)
Bacteria	1962538.R_sp_Leaf371.goa	1736355	UP000052161_1736355.fasta	Rhizobium sp. Leaf371
Eukaryota	19665.C_glabrata.goa	284593	UP000002428_284593.fasta	Candida glabrata (strain ATCC 2001 / CBS 138 / JCM 3761 / NBRC 0622 / NRRL Y-65)
Bacteria	19682.E_carotovora.goa	218491	UP000007966_218491.fasta	Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672)
Bacteria	2.A_aeolicus.goa	224324	UP000000798_224324.fasta	Aquifex aeolicus (strain VF5)
Bacteria	20.E_coli_Sakai.goa	83334	UP000000558_83334.fasta	Escherichia coli O157:H7
Eukaryota	20004.K_lactis.goa	284590	UP000000598_284590.fasta	Kluyveromyces lactis (strain ATCC 8585 / CBS 2359 / DSM 70799 / NBRC 1267 / NRRL Y-1140 / WM37)
Eukaryota	20011.Y_lipolytica.goa	284591	UP000001300_284591.fasta	Yarrowia lipolytica (strain CLIB 122 / E 150)
Eukaryota	20018.D_hansenii.goa	284592	UP000000599_284592.fasta	Debaryomyces hansenii (strain ATCC 36239 / CBS 767 / BCRC 21394 / JCM 1990 / NBRC 0083 / IGC 2968)
Eukaryota	20026.P_tetraurelia.goa	5888	UP000000600_5888.fasta	Paramecium tetraurelia
Viruses	2003.C_phi-X174_J02482.goa	1217068	UP000005893_1217068.fasta	Enterobacteria phage phiX174 (Isolate Sanger)
Bacteria	20108.M_florum.goa	265311	UP000006647_265311.fasta	Mesoplasma florum (strain ATCC 33453 / NBRC 100688 / NCTC 11704 / L1)
Bacteria	20120.D_psychrophila.goa	177439	UP000000602_177439.fasta	Desulfotalea psychrophila (strain LSv54 / DSM 12343)
Bacteria	20160.L_xyli.goa	281090	UP000001306_281090.fasta	Leifsonia xyli subsp. xyli (strain CTCB07)
Bacteria	20300.S_thermophilum.goa	292459	UP000000417_292459.fasta	Symbiobacterium thermophilum (strain T / IAM 14863)
Bacteria	20343.B_pseudomallei_K96243.goa	272560	UP000000605_272560.fasta	Burkholderia pseudomallei (strain K96243)
Bacteria	20360.B_licheniformis_Novozymes.goa	279010	UP000000606_279010.fasta	Bacillus licheniformis (strain ATCC 14580 / DSM 13 / JCM 2505 / CCUG 7422 / NBRC 12200 / NCIMB 9375 / NCTC 10341 / NRRL NRS-1264 / Gibson 46)
Bacteria	20420.L_pneumophila_Philadelphia_1.goa	272624	UP000000609_272624.fasta	Legionella pneumophila subsp. pneumophila (strain Philadelphia 1 / ATCC 33152 / DSM 7513)
Bacteria	20445.M_capsulatus.goa	243233	UP000006821_243233.fasta	Methylococcus capsulatus (strain ATCC 33009 / NCIMB 11132 / Bath)
Bacteria	20447.N_farcinica.goa	247156	UP000006820_247156.fasta	Nocardia farcinica (strain IFM 10152)
Bacteria	20483.B_clausii.goa	66692	UP000001168_66692.fasta	Alkalihalobacillus clausii (strain KSM-K16)
Archaea	20560.H_marismortui.goa	272569	UP000001169_272569.fasta	Haloarcula marismortui (strain ATCC 43049 / DSM 3752 / JCM 8966 / VKM B-1809)
Bacteria	2060531.S_czechense_LL01.goa	1420583	UP000052232_1420583.fasta	Sphingobium czechense LL01
Bacteria	20640.A_aromaticum.goa	76114	UP000006552_76114.fasta	Aromatoleum aromaticum (strain EbN1)
Bacteria	20662.S_thermophilus_ATCC_BAA-250.goa	264199	UP000001170_264199.fasta	Streptococcus thermophilus (strain ATCC BAA-250 / LMG 18311)
Bacteria	20700.I_loihiensis.goa	283942	UP000001171_283942.fasta	Idiomarina loihiensis (strain ATCC BAA-735 / DSM 15497 / L2-TR)
Bacteria	20702.G_kaustophilus.goa	235909	UP000001172_235909.fasta	Geobacillus kaustophilus (strain HTA426)
Bacteria	20760.Z_mobilis_CP4.goa	264203	UP000001173_264203.fasta	Zymomonas mobilis subsp. mobilis (strain ATCC 31821 / ZM4 / CP4)
Bacteria	20762.F_tularensis_tularensis.goa	177416	UP000001174_177416.fasta	Francisella tularensis subsp. tularensis (strain SCHU S4 / Schu 4)
Bacteria	20780.S_pomeroyi.goa	246200	UP000001023_246200.fasta	Ruegeria pomeroyi (strain ATCC 700808 / DSM 15171 / DSS-3)
Eukaryota	20846.C_neoformans_JEC21.goa	214684	UP000002149_214684.fasta	Cryptococcus neoformans var. neoformans serotype D (strain JEC21 / ATCC MYA-565)
Bacteria	20865.S_epidermidis_ATCC_35984.goa	176279	UP000000531_176279.fasta	Staphylococcus epidermidis (strain ATCC 35984 / RP62A)
Bacteria	20920.G_oxydans.goa	290633	UP000006375_290633.fasta	Gluconobacter oxydans (strain 621H)
Bacteria	209224.S_silvestris.goa	1002809	UP000006691_1002809.fasta	Solibacillus silvestris (strain StLB046)
Bacteria	209226.C_Pelagibacter_sp_IMCC9063.goa	1002672	UP000009181_1002672.fasta	Pelagibacter sp. (strain IMCC9063)
Bacteria	209238.C_glomerans.goa	700015	UP000006851_700015.fasta	Coriobacterium glomerans (strain ATCC 49209 / DSM 20642 / JCM 10262 / PW2)
Bacteria	209240.D_acetoxidans_ATCC_700848.goa	880072	UP000000483_880072.fasta	Desulfobacca acetoxidans (strain ATCC 700848 / DSM 11109 / ASRB2)
Bacteria	209242.M_hydrothermalis.goa	869210	UP000007030_869210.fasta	Marinithermus hydrothermalis (strain DSM 14884 / JCM 11576 / T1)
Bacteria	209244.T_succinifaciens.goa	869209	UP000006852_869209.fasta	Treponema succinifaciens (strain ATCC 33096 / DSM 2489 / 6091)
Bacteria	209251.S_venezuelae.goa	953739	UP000006854_953739.fasta	Streptomyces venezuelae (strain ATCC 10712 / CBS 650.69 / DSM 40230 / JCM 4526 / NBRC 13096 / PD 04745)
Viruses	209320.C_mottle_virus.goa	1005059	UP000001461_1005059.fasta	Cocksfoot mottle virus (isolate Dactylis glomerata/Norway/CfMV-NO/1995)
Viruses	209322.G_rosette_virus.goa	1005060	UP000008927_1005060.fasta	Groundnut rosette virus (strain MC1)
Bacteria	209386.V_maris.goa	263358	UP000008308_263358.fasta	Micromonospora maris (strain DSM 45365 / JCM 31040 / NBRC 109089 / NRRL B-24793 / AB-18-032)
Eukaryota	209395.C_posadasii_RMSCC_757.goa	443226	UP000002497_443226.fasta	Coccidioides posadasii (strain RMSCC 757 / Silveira)
Bacteria	20940.L_acidophilus_NCFM-NCK56-N2.goa	272621	UP000006381_272621.fasta	Lactobacillus acidophilus (strain ATCC 700396 / NCK56 / N2 / NCFM)
Eukaryota	209402.M_acridum.goa	655827	UP000002499_655827.fasta	Metarhizium acridum (strain CQMa 102)
Bacteria	20981.T_thermophilus_HB8.goa	300852	UP000000532_300852.fasta	Thermus thermophilus (strain ATCC 27634 / DSM 579 / HB8)
Bacteria	21.H_influenzae_ATCC_51907.goa	71421	UP000000579_71421.fasta	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)
Bacteria	21006.X_oryzae_oryzae.goa	291331	UP000006735_291331.fasta	Xanthomonas oryzae pv. oryzae (strain KACC10331 / KXO85)
Bacteria	21062.N_gonorrhoeae_ATCC_700825.goa	242231	UP000000535_242231.fasta	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)
Archaea	21106.P_kodakaraensis.goa	69014	UP000000536_69014.fasta	Thermococcus kodakarensis (strain ATCC BAA-918 / JCM 12380 / KOD1)
Bacteria	21222.V_fischeri_ATCC_700601.goa	312309	UP000000537_312309.fasta	Aliivibrio fischeri (strain ATCC 700601 / ES114)
Archaea	213064.M_concilii.goa	990316	UP000007807_990316.fasta	Methanothrix soehngenii (strain ATCC 5969 / DSM 3671 / JCM 10134 / NBRC 103675 / OCM 69 / GP-6)
Bacteria	213068.P_dioxanivorans.goa	675635	UP000007809_675635.fasta	Pseudonocardia dioxanivorans (strain ATCC 55486 / DSM 44775 / JCM 13855 / CB1190)
Bacteria	213078.A_denitrificans_DSM_14773.goa	596154	UP000007938_596154.fasta	Alicycliphilus denitrificans (strain DSM 14773 / CIP 107495 / K601)
Bacteria	213080.S_coccoides.goa	760011	UP000007939_760011.fasta	Sphaerochaeta coccoides (strain ATCC BAA-1237 / DSM 17374 / SPN1)
Viruses	213088.R_phage_RAP44.goa	936152	UP000007943_936152.fasta	Riemerella phage RAP44
Viruses	213091.S_cowpea_mosaic_virus.goa	196398	UP000008033_196398.fasta	Southern cowpea mosaic virus
Viruses	213210.R_phage_RDJL_Phi_1.goa	562742	UP000008742_562742.fasta	Roseobacter phage RDJL Phi 1
Bacteria	213264.L_sp_5H-3-7-4.goa	983544	UP000008297_983544.fasta	Lacinutrix sp. (strain 5H-3-7-4)
Bacteria	213306.P_asaccharolytica.goa	879243	UP000006545_879243.fasta	Porphyromonas asaccharolytica (strain ATCC 25260 / DSM 20707 / BCRC 10618 / JCM 6326 / LMG 13178 / VPI 4198)
Bacteria	213308.T_brennaborense.goa	906968	UP000006546_906968.fasta	Treponema brennaborense (strain DSM 12168 / CIP 105900 / DD5/3)
Eukaryota	21395.D_discoideum.goa	44689	UP000002195_44689.fasta	Dictyostelium discoideum
Eukaryota	21631.P_yoelii.goa	73239	UP000008553_73239.fasta	Plasmodium yoelii yoelii
Eukaryota	21633.C_briggsae.goa	6238	UP000008549_6238.fasta	Caenorhabditis briggsae
Bacteria	217260.M_plutonius.goa	940190	UP000008456_940190.fasta	Melissococcus plutonius (strain ATCC 35311 / CIP 104052 / LMG 20360 / NCIMB 702443)
Bacteria	217262.M_australiensis.goa	697281	UP000008457_697281.fasta	Mahella australiensis (strain DSM 15567 / CIP 107919 / 50-1 BON)
Bacteria	217268.C_fimi.goa	590998	UP000008460_590998.fasta	Cellulomonas fimi (strain ATCC 484 / DSM 20113 / JCM 1341 / NBRC 15513 / NCIMB 8980 / NCTC 7547)
Bacteria	217270.H_hydrossis.goa	760192	UP000008461_760192.fasta	Haliscomenobacter hydrossis (strain ATCC 27775 / DSM 1100 / LMG 10767 / O)
Eukaryota	217288.A_thaliana.goa	3702	UP000006548_3702.fasta	Arabidopsis thaliana
Eukaryota	217362.G_clavigera.goa	655863	UP000007796_655863.fasta	Grosmannia clavigera (strain kw1407 / UAMH 11150)
Eukaryota	217366.A_capsulata_H88.goa	544711	UP000008142_544711.fasta	Ajellomyces capsulatus (strain H88)
Bacteria	217390.P_fulva.goa	743720	UP000000686_743720.fasta	Pseudomonas fulva (strain 12-X)
Eukaryota	21780.L_major.goa	5664	UP000000542_5664.fasta	Leishmania major
Bacteria	21844.C_jeikeium.goa	306537	UP000000545_306537.fasta	Corynebacterium jeikeium (strain K411)
Archaea	21860.S_acidocaldarius.goa	330779	UP000001018_330779.fasta	Sulfolobus acidocaldarius (strain ATCC 33909 / DSM 639 / JCM 8929 / NBRC 15157 / NCIMB 11770)
Bacteria	21900.P_arcticus.goa	259536	UP000000546_259536.fasta	Psychrobacter arcticus (strain DSM 17307 / VKM B-2377 / 273-4)
Bacteria	21920.P_ubique.goa	335992	UP000002528_335992.fasta	Pelagibacter ubique (strain HTCC1062)
Archaea	22.H_salinarium.goa	64091	UP000000554_64091.fasta	Halobacterium salinarum (strain ATCC 700922 / JCM 11081 / NRC-1)
Bacteria	22005.M_synoviae.goa	262723	UP000000549_262723.fasta	Mycoplasmopsis synoviae (strain 53)
Eukaryota	22024.C_albicans_SC5314.goa	237561	UP000000559_237561.fasta	Candida albicans (strain SC5314 / ATCC MYA-2876)
Eukaryota	22025.N_crassa.goa	367110	UP000001805_367110.fasta	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)
Eukaryota	22026.E_nidulans.goa	227321	UP000000560_227321.fasta	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)
Eukaryota	22028.M_oryzae.goa	242507	UP000009058_242507.fasta	Magnaporthe oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958)
Eukaryota	22029.U_maydis.goa	237631	UP000000561_237631.fasta	Ustilago maydis (strain 521 / FGSC 9021)
Bacteria	22064.S_saprophyticus.goa	342451	UP000006371_342451.fasta	Staphylococcus saprophyticus subsp. saprophyticus (strain ATCC 15305 / DSM 20229 / NCIMB 8711 / NCTC 7292 / S-41)
Bacteria	22106.T_denitrificans.goa	292415	UP000008291_292415.fasta	Thiobacillus denitrificans (strain ATCC 25259)
Bacteria	221179.T_azotonutricium.goa	545695	UP000009222_545695.fasta	Treponema azotonutricium (strain ATCC BAA-888 / DSM 13862 / ZAS-9)
